Date,SPY,VTI,IWM,IEUR,EEM,EWJ,MTUM,QUAL,VLUE,USMV,IWD,IWF,XLF,XLK,XLE,XLV,XLY,XLP,XLRE,XLU,XLB,GLD,DBC,VNQ,LQD,HYG,IEF,TIP,SHY
2015-09-21,27.01823806762696,39.00058364868164,31.76923370361328,101.0774383544922,166.0113525390625,86.04844665527344,62.98975372314453,52.750823974609375,47.50770950317383,33.3855094909668,76.19757080078125,88.14968872070312,15.412713050842283,36.02448654174805,42.25517654418945,59.24042510986328,68.20616149902344,36.42283630371094,,30.74106979370117,34.323936462402344,108.52999877929688,13.26567554473877,50.97093200683594,81.78650665283203,50.27953338623047,85.8354263305664,83.8575439453125,70.83969116210938
2015-09-22,26.514198303222656,38.42802810668945,30.784303665161133,99.54612731933594,163.85659790039062,84.89554595947266,62.2731819152832,52.313926696777344,46.61524963378906,33.03826904296875,75.21638488769531,86.96671295166016,15.21770477294922,35.41902542114258,41.80904006958008,58.87636184692383,67.30118560791016,36.02445602416992,,30.356807708740234,33.68677520751953,107.79000091552734,13.18702507019043,50.328426361083984,82.14010620117188,49.91571807861328,86.26227569580078,84.06244659423828,70.88145446777344
2015-09-23,26.09015846252441,38.42802810668945,30.65100860595703,99.24857330322266,163.59463500976562,84.72723388671875,62.352783203125,52.19400787353516,46.546024322509766,33.10441589355469,75.02494049072266,86.8302001953125,15.224422454833984,35.5080680847168,41.26971054077149,58.81711196899414,67.12196350097656,36.085750579833984,,30.436553955078125,32.96794891357422,108.22000122070312,13.082159042358398,50.64419174194336,82.09056091308594,49.82774353027344,86.1656265258789,84.00170135498047,70.85639190673828
2015-09-24,25.97815322875977,38.158599853515625,30.643611907958984,99.08231353759766,163.003173828125,84.42425537109375,61.8839111328125,52.048377990722656,46.399845123291016,33.07961654663086,74.89729309082031,86.38430786132812,15.116832733154297,35.5080680847168,41.44949722290039,58.21599578857422,66.9427490234375,36.14704132080078,,30.68305969238281,32.87809753417969,110.48999786376952,13.160807609558104,50.169193267822266,82.10474395751953,49.58131790161133,86.29446411132812,84.00928497314453,70.89818572998047
2015-09-25,25.922149658203125,39.10162734985352,30.79911994934082,97.77824401855467,162.96095275878906,84.25338745117188,61.5175895690918,52.09397888183594,46.415313720703125,33.08957290649414,75.05451202392578,85.93606567382812,15.338749885559082,35.44573974609375,41.52938079833984,56.624244689941406,66.93376159667969,36.37688064575195,,30.98031234741211,32.837257385253906,109.80999755859376,13.239458084106444,50.36989212036133,81.85721588134766,49.32899856567383,86.06897735595703,83.56161499023438,70.86477661132812
2015-09-28,25.37009620666504,38.158599853515625,30.221498489379883,95.04026794433594,158.87098693847656,81.99502563476562,59.601829528808594,50.949893951416016,45.23113632202149,32.4248046875,73.29785919189453,83.53499603271484,14.982340812683104,34.635498046875,39.87140655517578,54.431427001953125,65.00733184814453,35.84056854248047,,30.828065872192383,31.816219329833984,108.41999816894533,13.055941581726074,49.58715438842773,81.9986572265625,48.57206726074219,86.56024932861328,83.58439636230469,70.91483306884766
2015-09-29,25.49011611938477,37.68708038330078,30.347393035888672,94.36453247070312,158.96400451660156,81.97809600830078,59.15835189819336,51.104736328125,45.25434875488281,32.49127197265625,73.5224609375,83.36153411865234,15.009242057800291,34.4841423034668,39.81148910522461,54.930938720703125,64.7922592163086,35.82526016235352,,30.83531379699707,31.93873405456543,107.9800033569336,13.143329620361328,50.11567306518555,82.10474395751953,48.56623840332031,86.85820770263672,83.8196029663086,70.94825744628906
2015-09-30,26.226167678833008,38.49539566040039,30.836151123046875,95.83006286621094,161.92996215820312,83.50060272216797,60.49763870239258,51.99934387207031,46.40756988525391,32.898460388183594,74.82189178466797,84.9044189453125,15.237879753112791,35.16973876953125,40.7503547668457,56.07394409179688,66.53953552246094,36.15469741821289,,31.38633918762207,32.60852813720703,106.86000061035156,13.239458084106444,50.53713607788086,82.09056091308594,48.871315002441406,86.87433624267578,83.98651885986328,70.96495056152344
2015-10-01,26.370180130004883,38.764835357666016,30.88057518005371,95.66332244873048,162.35252380371094,83.66974639892578,61.012054443359375,51.99074172973633,46.19860076904297,32.93999481201172,74.87806701660156,85.30613708496094,15.244596481323242,35.1875114440918,40.83023834228516,56.64119338989258,67.0323715209961,36.15469741821289,,31.016584396362305,32.976112365722656,106.7300033569336,13.152069091796877,50.78467559814453,82.0721664428711,48.55767440795898,86.94208526611328,84.29171752929688,70.9649429321289
2015-10-02,27.074243545532227,39.2363395690918,31.45820617675781,97.0849838256836,164.7776336669922,84.88778686523438,61.89898300170898,52.67891311645508,46.83327102661133,33.35549545288086,76.00102233886719,86.53860473632812,15.264774322509766,35.686134338378906,42.51486206054688,57.81805419921875,67.99110412597656,36.6526985168457,,31.429828643798828,33.7847900390625,108.98999786376952,13.239458084106444,51.15264892578125,82.43378448486328,48.60483169555664,87.36152648925781,84.7776107788086,71.06515502929688
